Year_Birth,Education,Marital_Status,,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntGoldProds,MntWines,MntFruits,MntFishProducts,MntSweetProducts,MntMeatProducts,NumDealsPurchases,NumWebPurchases,AcceptedCmp3,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,Complain
1958,Graduation,Divorced,,"78,331.00",0,1,1/23/14,97,61,756,138,160,169,354,2,10,0,6,7,4,0,0,0,0,0
1949,Graduation,Widow,,"72,643.00",0,0,2/27/13,60,53,526,80,123,94,553,1,3,0,10,7,2,0,0,0,1,0
1962,Master,Single,,"72,217.00",0,0,04-10-2013,93,154,816,42,55,56,450,1,3,0,10,8,2,0,0,0,0,0
1976,Graduation,Married,,"39,356.00",1,1,3/19/14,21,6,15,0,0,0,2,1,1,1,0,2,6,0,0,0,0,0
1959,Master,Married,,"77,520.00",0,1,8/28/13,30,58,940,44,0,88,396,1,8,1,7,7,4,0,0,1,1,0
1978,PhD,Married,,"82,170.00",0,0,11/25/13,13,37,1023,93,49,55,651,1,5,0,6,7,2,0,0,0,0,0
1955,Graduation,Together,,"38,946.00",0,1,10/24/13,84,41,116,6,6,6,82,2,3,0,1,6,5,0,0,0,0,0
1970,Graduation,Divorced,,"44,267.00",1,1,2/25/13,48,49,183,5,3,5,65,5,5,0,2,4,9,0,0,0,0,0
1947,PhD,Widow,,"25,358.00",0,1,7/22/13,57,8,19,0,0,0,5,2,1,0,0,3,6,0,0,0,0,0
1973,PhD,Married,,"37,401.00",1,0,05-06-2014,14,3,19,3,3,1,19,2,2,0,0,3,7,0,0,0,0,0
1970,Graduation,Married,,"13,260.00",1,1,8/23/13,48,7,9,4,10,2,17,4,3,0,0,3,8,0,0,0,0,0
1957,2n Cycle,Divorced,,"77,297.00",0,0,1/26/13,84,41,408,61,48,122,109,1,5,0,7,9,4,0,0,0,1,0
1970,PhD,Married,,"38,853.00",1,1,5/23/14,90,2,29,0,0,0,14,2,2,0,0,3,7,0,0,0,0,0
1969,Master,Widow,,"67,369.00",0,1,11/17/12,81,42,1298,0,37,14,70,4,7,0,4,10,4,0,1,1,0,0
1990,2n Cycle,Married,,"24,683.00",1,0,03-08-2014,98,6,8,4,6,7,10,2,2,0,0,4,5,0,0,0,0,0
1957,Master,Absurd,,"65,487.00",0,0,01-10-2014,48,163,240,67,199,0,500,3,3,0,5,6,2,0,0,0,0,0
1952,Graduation,Single,,"72,228.00",0,0,11/27/12,87,56,631,28,30,14,491,1,6,0,7,8,3,0,0,0,0,0
1978,2n Cycle,Married,,"26,224.00",1,0,06-04-2013,39,15,4,7,13,9,15,3,2,0,1,3,6,0,0,0,0,0
1970,Graduation,Together,,"38,200.00",1,1,12-07-2012,19,1,12,0,0,0,4,1,1,0,0,2,7,0,0,0,0,0
1956,Graduation,Married,,"71,391.00",0,1,3/29/13,50,141,336,123,46,123,274,5,6,0,5,12,3,0,0,0,0,0
1970,Graduation,Single,,"83,273.00",1,2,9/25/12,98,102,433,89,16,102,650,10,4,0,6,9,7,0,0,0,0,0
1970,PhD,Together,,"65,968.00",0,1,05-12-2014,12,4,376,9,19,4,83,2,5,0,4,7,3,0,0,0,0,0
1970,Graduation,Married,,"50,447.00",2,0,4/21/14,4,27,85,7,2,3,24,1,3,0,1,3,6,0,0,0,0,0
1960,Graduation,Married,,"29,315.00",1,1,04-06-2014,55,4,13,2,8,7,14,4,2,0,0,4,6,0,0,0,0,0
1961,Graduation,Married,,"16,860.00",1,1,09-12-2012,19,14,10,4,3,3,4,3,1,0,1,3,7,0,0,0,0,0
1978,Graduation,Together,,"75,437.00",0,0,11-09-2013,25,0,795,0,95,58,545,1,8,0,4,10,6,0,0,0,1,0
1951,Graduation,Single,,"60,689.00",0,1,06-01-2013,23,24,240,90,63,6,216,4,4,0,4,10,3,0,0,0,0,0
1948,Graduation,Married,,"77,142.00",0,0,5/29/13,54,97,476,75,29,151,162,1,4,0,4,8,2,0,0,0,0,0
1972,Graduation,Married,,"59,666.00",1,1,3/22/13,87,133,623,53,23,17,178,7,3,0,2,8,8,0,1,0,0,0
1976,PhD,Married,,"49,544.00",1,0,02-12-2013,0,23,308,0,0,0,73,2,5,0,1,8,7,0,0,0,0,0
1973,PhD,Together,,"55,012.00",0,1,3/21/14,85,13,582,0,0,0,65,6,8,0,2,9,5,0,0,0,0,0
1967,PhD,Divorced,,"26,642.00",1,0,03-01-2014,71,8,13,2,2,2,15,2,2,0,0,3,6,0,0,0,0,0
1955,Graduation,Together,,"76,005.00",0,0,2/22/13,72,40,983,20,240,50,389,1,3,0,5,13,6,0,0,0,1,0
1986,Master,Married,,"80,141.00",0,0,01-11-2013,20,40,1184,102,52,40,673,1,7,0,4,10,6,0,0,1,0,0
1958,Graduation,Married,,"67,267.00",0,1,5/13/14,0,30,134,11,15,2,59,1,3,0,2,5,2,0,0,0,0,0
1986,2n Cycle,Married,,"7,500.00",1,0,02-07-2013,96,9,1,11,4,6,5,2,2,0,0,3,8,0,0,0,0,0
1972,Master,Single,,"49,494.00",1,0,4/25/13,46,82,191,9,0,6,97,2,6,0,1,5,7,0,0,0,0,0
1973,2n Cycle,Divorced,,"31,163.00",1,0,2/13/14,54,10,2,3,11,2,10,1,1,0,0,3,6,0,0,0,0,0
1979,PhD,Together,,"27,922.00",1,0,05-10-2014,80,11,11,0,2,4,13,1,2,0,0,3,4,0,0,0,0,0
1982,Graduation,Married,,"79,908.00",0,0,04-05-2013,30,111,557,129,29,185,761,1,5,0,6,7,2,0,0,1,0,0
1972,Graduation,Together,,"26,290.00",1,1,01-12-2013,49,22,15,8,11,5,16,4,2,0,0,4,6,0,0,0,0,0
1959,2n Cycle,Divorced,,"78,353.00",0,1,4/16/13,51,34,752,122,39,153,476,1,10,0,2,11,8,0,0,0,0,0
1962,Graduation,Together,,"51,195.00",1,1,04-01-2013,46,58,230,14,82,24,156,8,9,0,2,5,8,0,0,0,0,0
1963,Master,Together,,"57,288.00",0,1,6/25/14,27,60,527,0,0,0,21,3,8,0,1,8,6,0,1,0,0,0
1964,PhD,Together,,"46,910.00",1,1,3/23/14,36,6,48,0,0,0,14,2,2,0,0,3,6,0,0,0,0,0
1980,2n Cycle,Single,,"67,506.00",0,1,01-02-2014,73,67,90,38,33,36,67,1,4,0,1,6,3,0,0,0,0,0
1972,Master,Married,,"53,761.00",1,1,10-11-2013,7,71,158,0,13,7,76,6,4,0,4,3,5,0,0,0,0,0
1970,Graduation,Divorced,,"84,835.00",0,0,6/16/14,0,218,189,104,111,189,379,1,4,0,4,6,1,0,0,0,0,0
1949,Graduation,Together,,"54,591.00",0,1,08-05-2013,63,24,376,4,12,9,94,3,6,0,2,8,5,0,0,0,0,0
1944,Graduation,Married,,"80,589.00",0,0,1/22/14,25,26,507,93,242,40,520,1,5,0,10,5,1,0,0,0,1,0
1963,Master,Together,,"38,620.00",0,0,05-11-2013,56,89,112,17,34,22,44,1,2,0,5,3,3,0,0,0,0,0
1986,Graduation,Single,,"39,146.00",1,0,2/14/13,1,12,94,1,13,12,33,3,4,0,0,4,8,0,0,0,0,0
1968,Master,Together,,"34,053.00",0,1,09-10-2012,14,12,63,0,7,0,21,1,3,0,0,3,8,0,0,0,0,0
1952,Graduation,Single,,"40,887.00",1,1,05-06-2013,32,43,50,4,10,10,44,3,3,0,1,3,9,0,0,0,0,0
1961,PhD,Married,,"57,072.00",0,1,1/24/14,79,30,944,0,0,0,60,2,7,1,5,13,5,0,0,0,0,0
1973,Graduation,Divorced,,"89,694.00",1,1,10-09-2013,22,42,1126,28,37,28,211,3,4,0,3,4,5,0,1,1,1,0
1979,Graduation,Married,,"7,500.00",0,1,8/29/12,61,5,5,2,3,0,3,1,1,0,0,2,8,0,0,0,0,0
1984,Graduation,Together,,"35,196.00",1,0,11/13/12,68,187,75,12,43,39,141,6,6,0,1,5,8,0,0,0,0,0
1967,PhD,Married,,"63,246.00",0,2,8/20/13,60,7,593,30,29,22,91,1,6,0,3,12,4,0,0,0,0,0
1970,Master,Single,,"29,548.00",1,0,8/29/13,52,11,7,1,3,1,6,1,1,1,1,2,4,0,0,0,0,0
1948,Graduation,Married,,"42,192.00",0,0,09-06-2013,40,7,40,15,17,6,15,1,2,0,1,3,4,0,0,0,0,0
1952,Graduation,Single,,"75,127.00",0,0,5/22/14,92,227,203,35,46,17,305,1,2,0,11,5,1,0,0,0,0,0
1985,Graduation,Single,,"29,760.00",1,0,8/29/12,87,17,64,4,7,5,68,4,3,0,1,4,8,0,0,0,0,0
1987,Graduation,Single,,"57,100.00",1,0,5/18/14,9,17,158,11,15,11,99,2,3,0,2,7,3,0,0,0,0,0
1949,PhD,Widow,,"51,569.00",0,1,02-12-2013,39,34,380,0,6,0,47,4,7,0,1,7,8,0,1,0,0,0
1963,PhD,Widow,,"52,278.00",0,1,1/25/13,24,174,953,0,0,0,71,6,10,0,5,10,8,0,0,0,0,0
1963,Graduation,Together,,"54,414.00",1,1,1/23/13,49,18,109,18,24,26,16,4,3,0,1,5,4,0,0,0,0,0
1959,Graduation,Married,,"65,492.00",0,0,1/26/14,73,47,247,161,210,85,295,2,4,0,7,13,2,0,0,0,0,0
1967,Graduation,Divorced,,"57,136.00",0,0,5/18/13,18,127,267,140,34,12,599,1,7,0,5,7,6,0,0,0,0,0
1974,2n Cycle,Married,,"20,130.00",0,0,3/17/14,99,12,0,6,7,6,3,1,1,0,0,3,8,0,0,0,0,0
1945,PhD,Together,,"71,604.00",0,0,11/17/13,3,97,345,53,98,75,528,1,8,1,3,5,4,0,0,0,0,0
1982,PhD,Together,,"70,038.00",0,0,10/25/13,54,130,587,54,71,54,348,1,4,0,4,8,2,0,0,0,0,0
1977,Graduation,Together,,"1,57,146.00",0,0,4/29/13,13,1,1,0,2,1,1725,0,0,0,28,0,1,0,0,0,0,0
1958,Basic,Single,,"15,056.00",1,1,05-03-2013,76,40,6,12,21,6,3,5,2,0,2,3,5,0,0,0,0,0
1947,Master,Together,,"66,000.00",0,0,4/20/14,36,45,244,51,101,0,270,1,1,0,3,5,1,0,0,0,0,0
1966,Master,Married,,"49,605.00",0,0,6/21/14,65,8,42,16,12,20,29,1,2,0,1,4,3,0,0,0,0,0
1977,Graduation,Divorced,,"32,952.00",1,0,12-01-2013,36,1,38,0,3,1,12,1,2,0,0,3,7,0,0,0,0,0
1962,Graduation,Together,,"72,025.00",0,0,11/17/12,27,233,833,33,151,133,549,1,4,0,3,8,3,0,0,0,0,0
1986,Basic,Married,,"20,425.00",1,0,10/29/12,5,17,4,12,3,16,5,2,2,0,0,3,7,0,0,0,0,0
1971,PhD,Married,,"32,011.00",1,0,8/22/13,89,5,99,0,2,1,15,3,2,0,1,4,7,0,0,0,0,0
1941,PhD,Married,,"93,027.00",0,0,4/13/13,77,21,1285,42,55,0,716,0,7,0,10,5,2,0,0,1,0,0
1972,PhD,Together,,"34,578.00",2,1,04-11-2014,1,0,7,0,0,0,1,1,1,0,0,2,6,0,0,0,0,0
1969,Master,Together,,"35,924.00",1,1,3/23/14,56,7,8,0,2,3,14,1,1,0,0,3,5,0,0,0,0,0
1979,2n Cycle,Married,,"54,210.00",0,1,5/20/13,18,45,70,54,80,9,109,2,4,0,1,7,5,0,0,0,0,0
1977,Graduation,Married,,"31,353.00",1,1,12/29/13,24,7,10,0,3,1,10,2,1,0,1,2,8,0,0,0,0,0
1954,PhD,Divorced,,"57,333.00",0,1,9/22/12,55,176,941,14,76,58,397,11,8,0,5,9,6,0,0,0,0,0
1976,Graduation,Married,,"5,305.00",0,1,7/30/13,12,5,12,4,1,3,7,0,1,0,0,0,13,0,0,0,0,0
1972,Master,Married,,"83,151.00",0,0,02-10-2013,80,210,968,147,137,42,842,1,5,1,7,10,2,0,0,1,1,0
1982,2n Cycle,Together,,"41,039.00",0,0,7/25/13,32,45,34,11,179,61,137,1,8,0,1,5,8,0,0,0,0,0
1971,Graduation,Married,,,1,1,03-03-2013,82,9,71,1,0,0,16,4,2,0,1,3,8,0,0,0,0,0
1965,2n Cycle,Married,,"70,924.00",0,0,04-07-2014,41,76,635,114,132,152,254,1,6,0,6,7,3,0,0,1,0,0
1962,PhD,Divorced,,"85,696.00",0,0,05-03-2013,88,12,714,76,116,0,395,1,4,0,6,9,1,0,0,0,0,0
1974,Graduation,Married,,"44,989.00",0,1,09-12-2012,26,106,98,0,49,10,106,5,5,0,1,5,6,0,0,0,0,0
1975,Graduation,Married,,"51,948.00",0,1,9/17/13,51,41,82,33,71,30,54,2,5,0,2,4,5,0,0,0,0,0
1958,Graduation,Divorced,,"71,964.00",0,0,5/20/13,81,86,587,51,180,34,932,1,5,0,6,5,3,0,0,0,0,0
1971,Master,Married,,"49,505.00",1,1,03-05-2013,4,28,604,0,19,0,100,9,10,0,2,8,8,0,0,0,0,0
1971,Graduation,Married,,"52,531.00",0,0,12/30/12,68,125,283,112,51,72,151,2,7,0,2,10,6,0,0,0,0,0
1956,Graduation,Married,,"48,195.00",1,1,1/21/14,53,5,106,27,52,7,68,6,4,0,2,5,6,0,0,0,0,0
1992,Master,Single,,"92,859.00",0,0,10/19/12,46,20,962,61,52,61,921,1,5,0,4,12,2,0,0,0,0,0
1955,PhD,Married,,"66,465.00",0,1,3/30/13,1,14,1200,0,38,29,204,3,11,0,9,12,6,0,0,0,1,0
1973,Graduation,Widow,,"60,208.00",1,1,10-07-2012,13,59,488,23,15,0,71,11,8,0,3,7,7,0,1,0,0,0
1968,Graduation,Divorced,,"75,693.00",0,0,12-06-2012,10,30,797,153,72,97,293,1,11,0,4,6,4,0,1,1,1,0
1981,Graduation,Together,,"38,547.00",1,0,8/28/13,49,4,6,1,0,1,10,1,1,0,0,2,8,0,0,0,0,1
1975,PhD,Married,,"79,174.00",0,0,01-11-2013,2,129,1074,37,193,92,518,1,5,0,6,7,2,0,0,1,1,0
1976,Graduation,Divorced,,"30,992.00",1,0,4/22/13,83,2,17,0,7,3,14,1,1,0,0,3,7,0,0,0,0,0
1960,Graduation,Married,,"31,454.00",1,1,07-06-2013,40,9,28,0,0,0,11,3,2,0,0,3,8,0,0,0,0,0
1956,Master,Together,,"50,943.00",0,1,6/21/13,49,6,31,0,2,0,7,1,1,0,0,3,5,0,0,0,0,0
1964,PhD,Married,,"31,686.00",1,1,06-05-2014,31,1,11,0,0,0,5,2,1,0,0,3,6,0,0,0,0,0
1975,Graduation,Single,,"57,338.00",0,1,4/29/14,96,17,143,6,11,8,52,2,4,0,1,5,5,0,0,0,0,0
1969,Graduation,Single,,"54,803.00",0,1,8/21/12,65,142,404,0,28,27,92,2,6,0,2,9,4,0,0,0,0,0
1979,Basic,Single,,"16,014.00",1,1,3/17/13,42,7,3,9,7,8,4,4,1,0,1,4,3,0,0,0,0,0
1982,PhD,Single,,"38,513.00",1,0,1/28/14,20,18,172,3,16,0,115,5,6,0,1,5,8,0,0,0,0,0
1980,Graduation,Single,,"28,071.00",0,0,8/29/12,65,44,39,33,41,26,130,2,5,0,1,5,8,0,0,0,0,0
1986,PhD,Married,,"45,921.00",0,0,03-10-2014,23,12,102,9,24,3,49,1,2,0,1,6,4,0,0,0,0,0
1979,Graduation,Together,,"77,298.00",0,1,11-02-2013,46,79,425,115,23,35,292,1,6,0,6,11,3,0,0,0,0,0
1974,PhD,Together,,"79,632.00",0,0,04-08-2014,42,12,471,0,99,21,510,1,6,0,4,9,2,0,0,0,0,0
1971,Graduation,Divorced,,"40,851.00",1,1,2/21/13,63,24,23,1,0,4,7,1,1,0,1,2,7,0,0,0,0,0
1985,Graduation,Together,,"29,103.00",1,0,8/27/12,38,6,16,0,6,3,17,2,1,0,0,3,9,0,0,0,0,0
1969,Master,Together,,"66,476.00",0,1,12-04-2013,80,57,742,28,25,9,152,2,6,0,8,10,4,0,0,0,0,0
1967,Graduation,Divorced,,"70,647.00",0,1,9/21/12,65,114,561,85,25,123,171,2,4,0,7,13,2,0,0,0,0,0
1969,Graduation,Married,,"72,460.00",0,0,11/14/13,56,10,377,10,80,30,540,1,3,0,5,7,1,0,0,0,0,0
1953,PhD,Divorced,,"36,957.00",1,1,09-06-2012,43,31,100,2,2,1,16,4,3,0,2,2,9,0,0,0,0,0
1974,PhD,Single,,"68,352.00",0,1,8/28/13,47,33,614,16,43,33,132,3,8,0,5,9,6,0,0,0,0,0
1966,Graduation,Together,,"37,758.00",1,1,10-04-2012,49,1,27,2,0,0,10,2,1,0,0,3,8,0,0,0,0,0
1962,2n Cycle,Divorced,,"81,975.00",0,1,01-05-2013,2,27,983,76,180,138,184,1,6,0,3,4,7,0,0,1,0,0
1965,Graduation,Divorced,,"4,861.00",0,0,6/22/14,20,1,2,1,1,0,1,0,0,0,0,0,14,0,0,0,0,0
1994,Graduation,Single,,"95,529.00",0,0,12-03-2012,29,24,770,29,250,27,890,1,7,0,3,7,3,0,0,1,0,0
1978,Graduation,Single,,"30,168.00",1,0,03-07-2013,51,27,154,20,0,12,66,7,6,0,1,4,9,0,0,0,0,0
1985,Graduation,Single,,"29,938.00",1,0,10/27/13,52,11,3,3,0,2,7,2,1,0,0,3,6,0,0,0,0,0
1944,Master,Married,,"80,184.00",0,0,03-01-2014,19,0,1035,134,25,38,670,1,6,0,3,10,3,0,0,1,1,0
1949,Master,Married,,"76,995.00",0,1,3/28/13,91,176,1012,80,0,16,498,2,11,0,4,9,5,0,0,0,1,0
1956,PhD,Married,,"84,117.00",0,0,05-11-2014,60,26,611,76,59,45,749,1,7,0,10,6,2,0,0,1,0,0
1974,Graduation,Together,,"48,186.00",1,0,3/20/14,39,34,97,3,12,7,66,3,4,0,1,4,7,0,0,0,0,0
1985,Graduation,Married,,"21,355.00",1,0,8/20/13,5,31,5,13,0,5,14,2,2,1,1,2,6,0,0,0,0,0
1966,Master,Married,,"57,183.00",1,1,3/19/13,51,70,464,5,7,0,64,8,9,0,1,7,8,0,0,0,0,0
1970,Graduation,Single,,"93,790.00",0,0,02-12-2014,16,45,1302,68,89,114,731,0,6,0,7,12,2,0,1,1,1,0
1954,PhD,Single,,"74,637.00",0,0,5/18/13,73,16,960,64,146,0,464,1,6,0,9,9,3,0,0,0,1,0
1976,Graduation,Divorced,,"46,310.00",1,0,12-03-2012,99,14,185,2,15,5,88,2,6,0,1,5,8,0,0,0,0,0
1975,Graduation,Married,,"79,205.00",0,0,8/29/12,73,44,504,23,179,28,117,1,6,0,5,4,4,0,0,0,1,0
1969,Graduation,Single,,"57,731.00",0,1,11/23/12,0,44,266,21,65,8,300,4,8,0,8,6,6,0,0,0,0,0
1971,Graduation,Single,,"22,804.00",1,0,7/31/13,75,1,14,1,2,1,7,1,2,0,0,2,9,0,0,0,0,0
1962,Graduation,Divorced,,"37,859.00",1,2,01-12-2013,75,2,22,1,2,1,8,2,1,0,0,3,8,0,0,0,0,0
1954,PhD,Married,,"65,324.00",0,1,01-11-2014,0,5,384,0,21,32,102,3,6,0,2,9,4,0,0,0,0,0
1949,PhD,Widow,,"54,356.00",0,1,11/19/12,62,0,710,15,20,0,30,3,11,0,2,8,8,0,0,0,0,0
1972,Graduation,Married,,"77,981.00",1,0,5/26/13,78,60,138,120,16,126,204,3,7,0,4,7,5,0,0,0,0,0
1955,PhD,Married,,"58,482.00",0,1,03-12-2014,59,7,576,7,19,7,115,2,7,0,4,9,6,0,1,0,0,0
1982,Graduation,Together,,"19,444.00",1,0,2/22/14,8,10,16,0,3,2,23,3,4,0,1,2,7,0,0,0,0,0
1983,Graduation,Married,,"39,922.00",1,0,2/14/13,30,36,29,12,19,1,59,2,3,0,0,4,8,0,0,0,0,0
1972,Graduation,Married,,"56,721.00",1,1,10/31/12,64,75,157,6,6,13,39,5,4,0,1,5,6,0,0,0,0,0
1951,Graduation,Single,,"49,090.00",0,1,7/19/13,45,100,494,5,7,0,82,3,7,0,2,9,7,0,0,0,0,0
1943,PhD,Divorced,,"48,948.00",0,0,02-01-2013,53,42,437,8,160,49,206,2,7,1,10,5,6,0,0,0,0,0
1983,2n Cycle,Married,,"32,146.00",1,0,05-12-2014,16,3,26,3,4,7,23,2,2,0,0,4,6,0,0,0,0,0
1954,Graduation,Together,,"39,898.00",0,1,02-12-2013,20,12,69,8,12,7,26,2,3,0,0,4,7,0,0,0,0,0
1990,Graduation,Single,,"26,095.00",1,0,6/30/13,77,11,11,7,3,1,9,1,1,0,0,3,7,0,0,0,0,0
1978,Graduation,Together,,"22,775.00",1,0,6/19/13,40,1,5,1,0,0,8,1,1,0,0,2,8,0,0,0,0,0
1985,Graduation,Married,,"19,986.00",1,0,11/14/13,74,6,3,6,0,2,5,1,0,0,0,3,7,0,0,0,0,0
1972,Basic,Married,,"25,224.00",1,0,3/16/14,36,8,4,9,11,2,12,2,1,0,1,3,3,0,0,0,0,0
1962,PhD,Together,,"56,067.00",0,1,7/20/13,51,120,517,12,16,6,54,2,7,0,4,7,5,0,0,0,0,0
1973,PhD,Divorced,,"35,860.00",1,1,5/19/14,37,20,15,0,4,2,8,2,1,1,1,2,5,0,0,0,0,0
1990,Graduation,Married,,"30,093.00",0,0,07-08-2013,19,16,2,6,13,4,28,1,2,0,0,3,7,0,0,0,0,0
1980,Graduation,Divorced,,"81,702.00",0,0,9/23/12,98,187,563,50,28,31,774,1,7,0,7,12,3,0,0,0,0,0
1976,Graduation,Single,,"47,025.00",0,1,11-07-2013,52,26,254,7,20,0,108,3,6,0,3,5,6,0,0,0,0,0
1965,Graduation,Together,,"52,117.00",0,1,8/16/12,55,20,112,10,30,0,107,2,5,0,2,4,7,0,0,0,0,0
1964,Master,Single,,"58,308.00",0,1,01-12-2013,77,130,691,0,10,0,69,4,2,0,6,3,8,0,0,0,0,0
1960,Basic,Widow,,"22,123.00",0,0,3/27/14,77,31,3,3,34,7,24,1,2,0,1,3,5,0,0,0,0,0
1972,Graduation,Married,,"69,209.00",0,0,9/17/12,4,128,496,32,229,48,849,2,5,0,3,6,4,0,0,0,1,0
1973,Graduation,Married,,"79,593.00",0,0,05-12-2014,70,145,350,60,110,133,568,1,5,0,6,7,2,0,0,1,0,0
1950,Graduation,Divorced,,"82,460.00",0,0,12-02-2013,78,15,255,47,52,32,573,1,5,0,3,6,1,0,0,0,0,0
1971,Graduation,Married,,"52,914.00",0,1,01-07-2013,32,227,254,10,30,10,44,2,7,1,3,3,7,0,0,0,0,0
1978,PhD,Single,,"31,626.00",1,0,05-10-2013,12,34,39,1,2,1,9,1,2,1,1,2,7,0,0,0,0,0
1952,Graduation,Together,,"33,402.00",1,1,7/18/13,60,8,26,2,10,5,19,3,2,0,1,3,8,0,0,0,0,0
1986,Graduation,Married,,"79,529.00",0,0,4/27/14,1,197,423,42,73,197,706,1,4,0,8,9,2,0,0,0,0,0
1976,2n Cycle,Married,,"23,718.00",1,0,09-02-2013,76,36,6,3,15,7,14,3,3,0,1,2,7,0,0,0,0,0
1970,Graduation,Married,,"63,684.00",0,1,11/26/12,61,80,575,80,208,93,428,3,8,0,4,8,5,0,0,0,0,0
1972,PhD,Single,,"86,857.00",0,0,09-12-2012,96,40,899,102,133,102,838,1,5,0,6,10,2,0,0,0,0,0
1976,Graduation,Married,,"13,624.00",1,0,1/20/13,93,6,10,2,2,1,15,2,2,0,0,3,6,0,0,0,0,0
1964,Graduation,Single,,"18,701.00",1,1,06-04-2013,95,10,12,4,10,6,2,4,2,0,0,4,5,0,0,0,0,0
1983,Graduation,Together,,"36,075.00",1,0,12-09-2013,54,30,46,0,12,1,30,1,2,0,0,4,6,0,0,0,0,0
1968,Master,Divorced,,"63,841.00",0,1,4/21/13,64,131,635,15,20,7,100,1,9,0,3,9,6,0,0,0,0,0
1958,Graduation,Married,,"72,905.00",0,0,1/21/14,52,203,407,114,181,165,445,1,3,0,7,9,1,0,0,0,1,0
1975,PhD,Married,,"86,836.00",0,0,09-12-2012,7,63,179,21,0,21,273,1,6,1,10,6,5,0,0,1,1,0
1957,Graduation,Married,,"47,743.00",0,1,3/22/13,56,20,198,2,0,12,43,3,4,0,1,6,6,0,1,0,0,0
1968,Graduation,Married,,"45,688.00",0,1,1/25/14,20,9,279,0,0,0,18,2,3,0,1,8,4,0,1,0,0,0
1976,Master,Married,,"49,681.00",0,2,11-04-2013,66,21,411,0,0,0,26,6,7,0,1,7,7,0,0,0,0,0
1973,Graduation,Divorced,,"78,901.00",0,1,9/17/13,99,34,321,11,33,26,309,3,9,0,3,5,4,0,0,0,0,0
1967,Graduation,Married,,"51,479.00",1,1,12/28/12,67,65,247,8,6,8,160,7,6,0,3,6,7,0,0,0,0,0
1961,Graduation,Married,,"27,116.00",1,1,03-02-2014,78,3,12,1,2,2,21,2,2,0,0,3,7,0,0,0,0,0
1970,Master,Married,,"44,159.00",1,0,6/17/14,85,7,167,2,24,13,62,4,4,0,1,6,5,0,0,0,0,0
1969,Graduation,Single,,"30,822.00",1,0,6/14/13,92,12,3,9,2,12,13,1,1,0,0,3,7,0,0,0,0,0
1976,Graduation,Married,,"65,665.00",0,1,12-02-2013,77,29,225,162,106,36,387,1,5,0,10,8,3,0,0,0,0,0
1985,PhD,Married,,"64,355.00",1,0,8/24/12,66,153,1047,0,67,38,140,2,4,0,3,12,8,0,0,0,0,0
1956,Master,Single,,"64,857.00",0,0,11/23/12,78,43,556,14,210,0,717,1,7,0,5,10,4,0,0,0,0,0
1986,PhD,Together,,"38,197.00",1,0,6/29/13,86,3,23,0,2,1,11,1,1,0,0,3,5,0,0,0,0,0
1974,PhD,Together,,"65,640.00",0,1,03-01-2014,74,66,204,7,20,15,149,1,5,0,1,8,2,0,0,0,0,0
1967,Graduation,Together,,"66,825.00",0,0,7/14/13,73,40,243,101,29,40,405,1,4,0,5,6,2,0,0,0,0,0
1946,Master,Married,,"66,835.00",0,0,9/28/13,21,141,620,26,34,17,195,1,6,0,4,13,2,0,0,0,0,0
1951,Graduation,Married,,"57,304.00",0,1,03-11-2013,61,106,356,80,138,17,329,2,7,0,6,10,5,0,0,0,0,0
1977,PhD,Married,,"69,389.00",0,1,9/28/12,17,15,422,7,69,46,238,1,7,0,2,12,4,0,0,0,0,0
1974,Master,Together,,"21,255.00",1,0,1/21/14,56,3,29,0,2,2,25,4,2,0,1,4,4,0,0,0,0,0
1948,Graduation,Single,,"90,842.00",0,0,7/29/13,57,93,774,70,182,187,118,1,4,0,9,13,1,0,0,0,0,0
1948,PhD,Together,,"46,681.00",0,2,10-08-2013,52,38,269,15,15,19,69,2,4,0,6,4,5,0,0,0,0,0
1969,PhD,Married,,"55,212.00",0,1,11/23/12,65,34,1103,0,0,0,45,3,4,0,2,11,8,1,1,0,0,0
1977,Master,Married,,"43,263.00",0,1,11/21/12,2,102,262,6,0,10,61,3,5,0,2,6,5,0,0,0,0,0
1979,Basic,Together,,"24,594.00",1,0,12-10-2013,94,9,1,3,10,0,6,1,1,0,0,3,5,0,0,0,0,0
1978,2n Cycle,Married,,"47,025.00",0,1,09-12-2013,98,29,508,11,23,5,59,5,11,0,1,6,9,0,0,0,0,0
1973,Graduation,Married,,"25,410.00",1,0,8/31/13,48,4,2,2,13,13,4,1,1,0,0,4,4,0,0,0,0,0
1975,Graduation,Together,,"55,914.00",0,1,4/29/13,32,232,384,60,119,101,364,4,11,0,6,8,7,0,0,0,0,0
1964,Graduation,Divorced,,"69,932.00",0,1,06-12-2013,97,57,412,172,150,105,153,2,7,0,6,11,4,0,0,0,0,0
1976,Graduation,Single,,"75,825.00",0,0,10-12-2012,40,51,1032,105,137,105,779,0,5,1,8,9,4,0,0,0,0,0
1954,Graduation,Married,,"86,718.00",0,0,1/17/13,20,172,344,189,50,33,482,1,5,0,6,5,2,0,0,0,0,0
1986,Basic,Married,,"20,425.00",1,0,10/29/12,5,17,4,12,3,16,5,2,2,0,0,3,7,0,0,0,0,0
