Year_Birth,Income,Kidhome,Teenhome,Recency,MntGoldProds,MntWines,MntFruits,MntFishProducts,MntSweetProducts,MntMeatProducts,NumDealsPurchases,NumWebPurchases,AcceptedCmp3,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,Complain,D_Customer,M_Customer,Y_Customer,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,target
1986,69867,0,0,30,54,196,0,33,130,512,1,3,0,5,8,1,0,0,0,1,0,2,4,2013,False,False,False,False,True,False,False,False,False,True,False,False,False,1
1979,36781,1,0,16,13,29,1,0,3,17,1,2,0,1,2,8,0,0,0,0,0,10,4,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1978,17117,1,0,96,7,12,23,30,18,38,4,3,0,1,3,9,0,0,0,0,0,17,1,2013,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1974,32233,1,0,26,72,138,15,25,11,35,2,6,1,2,2,9,0,0,0,0,0,19,8,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1968,61314,0,1,1,172,378,0,97,172,189,2,5,0,5,12,3,0,0,0,0,0,25,4,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1959,62859,0,1,37,25,1063,89,16,12,102,4,9,0,4,6,6,0,0,0,0,0,30,12,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,0
1973,39435,1,0,16,13,71,0,0,0,18,1,3,0,1,2,7,0,0,0,0,0,6,8,2013,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1988,84219,0,0,27,45,434,137,45,137,400,1,3,0,4,10,1,0,0,0,0,0,2,2,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1976,72335,0,0,2,0,1285,105,28,21,653,1,10,0,4,8,8,0,0,0,0,0,13,8,2012,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1965,44393,1,1,86,10,24,2,2,2,20,2,1,0,0,4,4,0,0,0,0,0,22,8,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1962,69627,0,1,35,53,231,161,171,30,215,2,8,0,2,11,5,0,0,0,0,0,17,3,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1979,48526,1,0,32,9,23,17,43,20,23,1,2,0,1,4,3,0,0,0,0,0,24,12,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1963,68118,0,1,51,154,595,23,10,23,123,2,8,0,9,4,6,0,0,0,0,0,18,10,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1952,35704,1,1,54,30,30,9,2,11,12,3,2,0,0,4,4,0,0,0,0,0,3,1,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1978,53172,0,1,54,125,121,62,68,20,90,3,2,0,3,8,3,0,0,0,0,0,6,5,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1951,29298,1,1,60,1,6,0,2,0,2,1,1,0,0,2,5,0,0,0,0,0,7,9,2013,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1983,69520,0,0,95,93,627,120,121,80,414,1,9,0,6,5,5,0,0,0,0,0,7,7,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1965,44375,0,1,73,41,213,5,7,7,28,1,4,0,1,6,5,0,0,0,0,0,23,3,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1962,59247,0,2,87,83,327,9,19,14,122,5,5,0,2,9,6,0,0,0,0,0,8,11,2013,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1966,60894,0,1,61,54,606,7,10,0,155,5,10,0,3,8,7,0,0,0,0,0,28,6,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1975,70300,1,0,89,46,1045,61,60,46,338,3,5,0,5,13,8,0,0,0,0,0,15,7,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1974,102692,0,0,5,148,168,148,32,172,444,1,6,0,9,13,2,1,1,1,1,0,5,4,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,1
1978,25851,1,0,45,5,9,4,7,5,18,2,2,0,0,3,7,0,0,0,0,0,11,2,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1954,64497,0,1,17,192,1170,48,42,32,320,5,11,1,4,9,8,0,0,0,0,0,10,9,2012,False,False,True,False,False,False,False,True,False,False,False,False,False,1
1986,20491,0,0,16,10,5,4,4,2,5,1,0,0,1,2,7,0,0,0,0,0,25,1,2013,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1971,64722,1,0,47,15,303,0,60,147,280,4,8,0,2,11,6,0,0,0,0,0,26,5,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1951,47352,0,1,70,15,172,12,8,0,112,4,6,0,1,5,7,0,0,0,0,0,11,4,2013,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1988,68655,0,0,95,38,456,19,75,118,832,1,4,0,5,11,3,0,0,0,0,0,10,8,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1985,16581,0,0,51,11,1,3,2,3,4,1,0,0,0,3,4,0,0,0,0,0,12,1,2013,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1978,85738,0,0,41,13,913,26,17,26,376,1,3,0,6,11,1,0,1,1,0,0,23,1,2014,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1972,30023,1,0,28,21,11,0,7,6,16,1,2,0,0,3,8,0,0,0,0,0,24,3,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1965,36317,0,1,53,13,87,3,3,2,25,2,3,0,0,4,7,0,0,0,0,0,22,5,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1975,35797,0,1,16,21,27,1,4,1,14,2,2,0,0,3,8,0,0,0,0,0,16,10,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1985,37929,0,0,49,10,202,2,3,2,46,2,4,0,2,5,7,0,1,0,1,0,30,7,2013,False,False,False,False,True,False,False,False,False,True,False,False,False,1
1972,24434,2,0,9,17,3,2,20,0,8,2,2,0,1,2,7,0,0,0,0,0,18,5,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1977,82326,0,0,30,183,938,142,159,81,754,1,5,0,10,6,2,0,1,1,1,0,10,3,2014,True,False,False,False,False,False,False,False,False,False,True,False,False,1
1991,68682,0,0,56,45,919,0,99,30,505,1,4,0,9,10,2,0,0,0,0,0,6,10,2013,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1965,69969,0,0,64,44,882,29,38,29,514,1,4,0,2,6,3,0,0,1,1,0,27,8,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,1
1960,70971,0,1,28,17,1001,17,93,125,572,7,11,0,11,5,7,0,0,0,0,0,21,9,2012,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1960,73113,0,0,86,28,741,19,50,9,154,1,3,0,4,7,2,0,0,0,0,0,26,12,2013,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1955,48726,0,1,90,59,138,3,4,0,38,3,3,0,2,4,6,0,0,0,0,0,27,4,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1988,39747,1,0,43,52,80,15,20,13,93,3,5,0,1,4,8,0,0,0,0,0,13,4,2014,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1964,64140,0,2,71,215,1459,0,0,15,61,5,2,1,5,6,5,1,0,1,0,0,23,9,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,1
1956,50387,0,2,91,34,369,9,12,14,87,3,6,0,2,8,5,0,0,0,0,0,31,8,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1976,37697,1,0,82,8,34,6,11,4,21,1,2,0,1,3,6,0,0,0,0,0,7,2,2014,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1949,58607,0,1,63,19,867,0,0,0,86,3,2,0,3,9,8,0,1,0,0,0,23,12,2012,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1977,59601,0,1,14,23,691,7,0,7,69,4,2,0,2,7,8,0,1,0,0,0,25,7,2013,True,False,False,False,False,False,False,True,False,False,False,False,False,0
1969,54165,0,0,72,11,127,4,15,6,73,1,2,0,1,7,2,0,0,0,0,0,28,5,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1960,87305,0,0,19,80,345,25,63,138,501,1,5,0,3,8,2,0,0,1,0,0,23,9,2012,True,False,False,False,False,False,False,True,False,False,False,False,False,1
1968,38236,1,1,2,10,58,0,2,0,18,4,3,0,0,4,7,0,0,0,0,0,20,9,2013,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1973,31163,1,0,54,10,2,3,11,2,10,1,1,0,0,3,6,0,0,0,0,0,13,2,2014,True,False,False,False,False,False,False,True,False,False,False,False,False,0
1968,29187,1,0,43,2,26,0,0,0,6,1,1,0,0,3,8,0,0,0,0,0,9,5,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1985,36145,1,0,13,18,56,4,17,1,76,4,4,1,1,3,9,0,0,0,0,0,16,6,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,1
1979,16653,1,0,10,7,5,7,15,4,31,3,2,0,1,3,6,0,0,0,0,0,18,4,2014,False,False,False,True,False,False,False,False,False,True,False,False,False,1
1976,37509,1,0,24,5,37,5,12,8,56,2,3,0,0,4,7,0,0,0,0,0,12,9,2012,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1974,30899,1,0,35,1,24,0,0,0,8,2,1,0,0,3,6,0,0,0,0,0,13,10,2012,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1946,37760,0,0,20,28,84,5,150,12,38,2,4,0,1,6,7,0,0,0,0,0,31,8,2012,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1967,81380,0,0,51,103,741,68,224,68,689,1,4,0,2,10,2,0,0,0,0,0,22,12,2012,False,False,False,True,False,False,False,True,False,False,False,False,False,0
1981,42021,1,0,34,27,393,5,7,5,136,5,10,1,1,6,9,0,0,0,0,0,31,8,2012,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1952,61010,0,1,57,76,888,0,0,0,57,2,8,0,5,11,5,0,0,0,0,0,9,10,2012,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1966,57705,0,1,14,40,383,0,6,4,53,3,8,0,1,6,6,0,0,0,0,0,11,1,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1972,65704,0,0,18,246,279,172,38,8,74,1,2,0,10,10,1,0,0,0,0,0,13,10,2013,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1982,24367,1,0,58,5,2,4,0,11,2,1,1,0,0,2,9,0,0,0,0,0,20,3,2013,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1952,55951,0,1,62,40,1241,0,0,13,80,3,3,0,6,11,8,1,1,0,0,0,23,8,2012,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1979,88194,0,1,19,38,688,14,201,24,309,1,11,1,10,10,5,0,0,0,1,0,19,3,2014,True,False,False,False,False,False,False,False,False,True,False,False,False,1
1951,75903,0,1,50,100,340,108,130,38,185,2,6,0,6,9,3,0,0,0,0,0,8,4,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1970,58710,0,1,77,174,440,81,0,122,368,6,11,0,5,9,6,0,0,0,0,0,31,3,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1984,31761,1,0,96,28,19,1,16,14,20,2,3,0,0,4,5,0,0,0,0,0,5,4,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1981,54386,0,1,8,25,277,21,62,21,64,2,3,0,2,10,3,0,0,0,0,0,17,5,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1990,51250,1,0,28,40,342,32,34,32,230,5,10,1,5,4,9,0,0,0,0,0,30,3,2013,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1951,78939,0,0,57,205,794,115,150,0,243,1,8,0,5,6,3,0,0,0,0,0,12,12,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1986,82333,0,0,60,17,1311,0,46,89,359,1,4,0,3,10,2,0,0,1,0,0,30,3,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,1
1986,71952,1,0,93,93,656,80,52,107,455,2,8,1,4,8,4,0,0,1,0,0,10,1,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1946,44124,0,1,62,52,284,0,0,6,55,4,6,0,2,5,8,0,0,0,0,0,11,5,2013,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1959,89120,0,0,78,55,1168,92,72,129,408,1,5,0,6,7,1,0,0,1,0,0,17,3,2014,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1955,38452,1,1,62,2,56,0,0,0,14,3,3,0,0,3,7,0,0,0,0,0,30,3,2014,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1974,30631,1,0,75,20,15,6,4,5,20,1,3,0,1,2,7,0,0,0,0,0,12,7,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1978,28442,2,0,53,6,19,3,11,8,10,3,2,0,1,4,4,0,0,0,0,0,24,2,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1961,82332,0,0,89,19,830,59,51,79,968,1,5,0,3,12,2,0,0,1,0,0,17,9,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1969,40590,1,1,30,37,154,0,6,11,50,5,3,1,4,3,6,0,0,0,0,0,2,10,2013,False,False,True,False,False,False,False,False,False,False,False,True,False,0
1946,82800,0,0,23,45,1006,22,59,68,115,1,7,0,6,12,3,0,0,1,1,0,24,11,2012,False,False,False,False,True,False,False,False,False,True,False,False,False,1
1971,65808,1,1,1,10,155,7,13,7,80,3,5,0,1,5,6,0,0,0,0,0,30,5,2014,False,False,False,False,True,False,False,True,False,False,False,False,False,0
1958,78331,0,1,97,61,756,138,160,169,354,2,10,0,6,7,4,0,0,0,0,0,23,1,2014,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1949,72643,0,0,60,53,526,80,123,94,553,1,3,0,10,7,2,0,0,0,1,0,27,2,2013,False,False,True,False,False,False,False,False,False,False,False,True,False,1
1962,72217,0,0,93,154,816,42,55,56,450,1,3,0,10,8,2,0,0,0,0,0,10,4,2013,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1976,39356,1,1,21,6,15,0,0,0,2,1,1,1,0,2,6,0,0,0,0,0,19,3,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1959,77520,0,1,30,58,940,44,0,88,396,1,8,1,7,7,4,0,0,1,1,0,28,8,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,1
1978,82170,0,0,13,37,1023,93,49,55,651,1,5,0,6,7,2,0,0,0,0,0,25,11,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1955,38946,0,1,84,41,116,6,6,6,82,2,3,0,1,6,5,0,0,0,0,0,24,10,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1970,44267,1,1,48,49,183,5,3,5,65,5,5,0,2,4,9,0,0,0,0,0,25,2,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1947,25358,0,1,57,8,19,0,0,0,5,2,1,0,0,3,6,0,0,0,0,0,22,7,2013,False,False,False,False,True,False,False,False,False,False,False,True,False,0
1973,37401,1,0,14,3,19,3,3,1,19,2,2,0,0,3,7,0,0,0,0,0,6,5,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1970,13260,1,1,48,7,9,4,10,2,17,4,3,0,0,3,8,0,0,0,0,0,23,8,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1957,77297,0,0,84,41,408,61,48,122,109,1,5,0,7,9,4,0,0,0,1,0,26,1,2013,True,False,False,False,False,False,False,True,False,False,False,False,False,0
1970,38853,1,1,90,2,29,0,0,0,14,2,2,0,0,3,7,0,0,0,0,0,23,5,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1969,67369,0,1,81,42,1298,0,37,14,70,4,7,0,4,10,4,0,1,1,0,0,17,11,2012,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1990,24683,1,0,98,6,8,4,6,7,10,2,2,0,0,4,5,0,0,0,0,0,8,3,2014,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1957,65487,0,0,48,163,240,67,199,0,500,3,3,0,5,6,2,0,0,0,0,0,10,1,2014,False,False,False,True,False,True,False,False,False,False,False,False,False,0
1952,72228,0,0,87,56,631,28,30,14,491,1,6,0,7,8,3,0,0,0,0,0,27,11,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1978,26224,1,0,39,15,4,7,13,9,15,3,2,0,1,3,6,0,0,0,0,0,4,6,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1970,38200,1,1,19,1,12,0,0,0,4,1,1,0,0,2,7,0,0,0,0,0,7,12,2012,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1956,71391,0,1,50,141,336,123,46,123,274,5,6,0,5,12,3,0,0,0,0,0,29,3,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1970,83273,1,2,98,102,433,89,16,102,650,10,4,0,6,9,7,0,0,0,0,0,25,9,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1970,65968,0,1,12,4,376,9,19,4,83,2,5,0,4,7,3,0,0,0,0,0,12,5,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1970,50447,2,0,4,27,85,7,2,3,24,1,3,0,1,3,6,0,0,0,0,0,21,4,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1960,29315,1,1,55,4,13,2,8,7,14,4,2,0,0,4,6,0,0,0,0,0,6,4,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1961,16860,1,1,19,14,10,4,3,3,4,3,1,0,1,3,7,0,0,0,0,0,12,9,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1978,75437,0,0,25,0,795,0,95,58,545,1,8,0,4,10,6,0,0,0,1,0,9,11,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1951,60689,0,1,23,24,240,90,63,6,216,4,4,0,4,10,3,0,0,0,0,0,1,6,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1948,77142,0,0,54,97,476,75,29,151,162,1,4,0,4,8,2,0,0,0,0,0,29,5,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1972,59666,1,1,87,133,623,53,23,17,178,7,3,0,2,8,8,0,1,0,0,0,22,3,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1976,49544,1,0,0,23,308,0,0,0,73,2,5,0,1,8,7,0,0,0,0,0,12,2,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1973,55012,0,1,85,13,582,0,0,0,65,6,8,0,2,9,5,0,0,0,0,0,21,3,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1967,26642,1,0,71,8,13,2,2,2,15,2,2,0,0,3,6,0,0,0,0,0,1,3,2014,False,False,False,False,True,False,False,True,False,False,False,False,False,0
1955,76005,0,0,72,40,983,20,240,50,389,1,3,0,5,13,6,0,0,0,1,0,22,2,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1986,80141,0,0,20,40,1184,102,52,40,673,1,7,0,4,10,6,0,0,1,0,0,11,1,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,1
1958,67267,0,1,0,30,134,11,15,2,59,1,3,0,2,5,2,0,0,0,0,0,13,5,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1986,7500,1,0,96,9,1,11,4,6,5,2,2,0,0,3,8,0,0,0,0,0,7,2,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1972,49494,1,0,46,82,191,9,0,6,97,2,6,0,1,5,7,0,0,0,0,0,25,4,2013,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1973,31163,1,0,54,10,2,3,11,2,10,1,1,0,0,3,6,0,0,0,0,0,13,2,2014,True,False,False,False,False,False,False,True,False,False,False,False,False,0
1979,27922,1,0,80,11,11,0,2,4,13,1,2,0,0,3,4,0,0,0,0,0,10,5,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1982,79908,0,0,30,111,557,129,29,185,761,1,5,0,6,7,2,0,0,1,0,0,5,4,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1972,26290,1,1,49,22,15,8,11,5,16,4,2,0,0,4,6,0,0,0,0,0,12,1,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1959,78353,0,1,51,34,752,122,39,153,476,1,10,0,2,11,8,0,0,0,0,0,16,4,2013,True,False,False,False,False,False,False,True,False,False,False,False,False,0
1962,51195,1,1,46,58,230,14,82,24,156,8,9,0,2,5,8,0,0,0,0,0,1,4,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1963,57288,0,1,27,60,527,0,0,0,21,3,8,0,1,8,6,0,1,0,0,0,25,6,2014,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1964,46910,1,1,36,6,48,0,0,0,14,2,2,0,0,3,6,0,0,0,0,0,23,3,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1980,67506,0,1,73,67,90,38,33,36,67,1,4,0,1,6,3,0,0,0,0,0,2,1,2014,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1972,53761,1,1,7,71,158,0,13,7,76,6,4,0,4,3,5,0,0,0,0,0,11,10,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1970,84835,0,0,0,218,189,104,111,189,379,1,4,0,4,6,1,0,0,0,0,0,16,6,2014,False,False,True,False,False,False,False,True,False,False,False,False,False,1
1949,54591,0,1,63,24,376,4,12,9,94,3,6,0,2,8,5,0,0,0,0,0,5,8,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1944,80589,0,0,25,26,507,93,242,40,520,1,5,0,10,5,1,0,0,0,1,0,22,1,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1963,38620,0,0,56,89,112,17,34,22,44,1,2,0,5,3,3,0,0,0,0,0,11,5,2013,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1986,39146,1,0,1,12,94,1,13,12,33,3,4,0,0,4,8,0,0,0,0,0,14,2,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1968,34053,0,1,14,12,63,0,7,0,21,1,3,0,0,3,8,0,0,0,0,0,10,9,2012,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1952,40887,1,1,32,43,50,4,10,10,44,3,3,0,1,3,9,0,0,0,0,0,6,5,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1961,57072,0,1,79,30,944,0,0,0,60,2,7,1,5,13,5,0,0,0,0,0,24,1,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1973,89694,1,1,22,42,1126,28,37,28,211,3,4,0,3,4,5,0,1,1,1,0,9,10,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1979,7500,0,1,61,5,5,2,3,0,3,1,1,0,0,2,8,0,0,0,0,0,29,8,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,0
